SMILES_Solute,Temperature_K,Solvent,SMILES_Solvent,Solubility(mole_fraction),Solubility(mol/L),LogS(mol/L),Compound_Name,CAS,PubChem_CID,FDA_Approved,Source
Clc1ccc2c(c1)Nc1ccccc1S2,318.15,n-propanol,CCCO,0.007365,0.0967087405048083,-1.0145342727477775,2-chlorophenothiazine,92-39-7,7088,No,10.1016/j.jct.2016.11.029
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,278.15,n-propanol,CCCO,0.00704,0.0962682392494116,-1.016516971378534,Tebuconazole,107534-96-3,86102,No,10.1016/j.jct.2016.11.032
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,280.65,n-propanol,CCCO,0.00825,0.1126686078348143,-0.9481970719152096,Tebuconazole,107534-96-3,86102,No,10.1016/j.jct.2016.11.032
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,283.15,n-propanol,CCCO,0.00953,0.1299897418982308,-0.886090918560644,Tebuconazole,107534-96-3,86102,No,10.1016/j.jct.2016.11.032
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,285.65,n-propanol,CCCO,0.01122,0.1529164640340418,-0.8155457529513258,Tebuconazole,107534-96-3,86102,No,10.1016/j.jct.2016.11.032
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,288.15,n-propanol,CCCO,0.01327,0.1807034017261024,-0.7430336718055892,Tebuconazole,107534-96-3,86102,No,10.1016/j.jct.2016.11.032
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,290.65,n-propanol,CCCO,0.01526,0.2077747612803203,-0.6824072079934093,Tebuconazole,107534-96-3,86102,No,10.1016/j.jct.2016.11.032
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,293.15,n-propanol,CCCO,0.01754,0.2387061863271343,-0.6221363256395664,Tebuconazole,107534-96-3,86102,No,10.1016/j.jct.2016.11.032
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,295.65,n-propanol,CCCO,0.02013,0.2740455229800389,-0.5621772885049229,Tebuconazole,107534-96-3,86102,No,10.1016/j.jct.2016.11.032
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,298.15,n-propanol,CCCO,0.02275,0.3097396372960536,-0.5090032145416483,Tebuconazole,107534-96-3,86102,No,10.1016/j.jct.2016.11.032
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,300.65,n-propanol,CCCO,0.02577,0.3510561206374726,-0.454623450671159,Tebuconazole,107534-96-3,86102,No,10.1016/j.jct.2016.11.032
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,303.15,n-propanol,CCCO,0.0296,0.4038569981717994,-0.3937723871145507,Tebuconazole,107534-96-3,86102,No,10.1016/j.jct.2016.11.032
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,305.65,n-propanol,CCCO,0.03383,0.4623138088847376,-0.3350631343947591,Tebuconazole,107534-96-3,86102,No,10.1016/j.jct.2016.11.032
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,308.15,n-propanol,CCCO,0.03878,0.531376605723083,-0.2745975696642077,Tebuconazole,107534-96-3,86102,No,10.1016/j.jct.2016.11.032
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,310.65,n-propanol,CCCO,0.04438,0.610019483717884,-0.2146562936186891,Tebuconazole,107534-96-3,86102,No,10.1016/j.jct.2016.11.032
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,313.15,n-propanol,CCCO,0.04977,0.6863019316426467,-0.1634847787567686,Tebuconazole,107534-96-3,86102,No,10.1016/j.jct.2016.11.032
CC(C)c1ncc[nH]1,278.15,n-propanol,CCCO,0.09995,1.507850504354449,0.1783582855972021,2-isopropylimidazole,36947-68-9,123457,No,10.1016/j.jct.2016.12.028
CC(C)c1ncc[nH]1,280.65,n-propanol,CCCO,0.1036,1.5653414888605397,0.1946090962272439,2-isopropylimidazole,36947-68-9,123457,No,10.1016/j.jct.2016.12.028
CC(C)c1ncc[nH]1,283.15,n-propanol,CCCO,0.1091,1.6544486730740733,0.2186532983339058,2-isopropylimidazole,36947-68-9,123457,No,10.1016/j.jct.2016.12.028
CC(C)c1ncc[nH]1,285.65,n-propanol,CCCO,0.1135,1.7253538810429685,0.236878185103137,2-isopropylimidazole,36947-68-9,123457,No,10.1016/j.jct.2016.12.028
CC(C)c1ncc[nH]1,288.15,n-propanol,CCCO,0.1172,1.7838528434553045,0.2513590249777053,2-isopropylimidazole,36947-68-9,123457,No,10.1016/j.jct.2016.12.028
CC(C)c1ncc[nH]1,290.65,n-propanol,CCCO,0.1212,1.8491511384887511,0.2669724092279357,2-isopropylimidazole,36947-68-9,123457,No,10.1016/j.jct.2016.12.028
CC(C)c1ncc[nH]1,293.15,n-propanol,CCCO,0.1264,1.9345653791540376,0.2865834114033668,2-isopropylimidazole,36947-68-9,123457,No,10.1016/j.jct.2016.12.028
CC(C)c1ncc[nH]1,295.65,n-propanol,CCCO,0.1329,2.044575689884377,0.3106031927043243,2-isopropylimidazole,36947-68-9,123457,No,10.1016/j.jct.2016.12.028
CC(C)c1ncc[nH]1,298.15,n-propanol,CCCO,0.1389,2.1461976750952205,0.3316697200760558,2-isopropylimidazole,36947-68-9,123457,No,10.1016/j.jct.2016.12.028
CC(C)c1ncc[nH]1,300.65,n-propanol,CCCO,0.1459,2.267097508810197,0.3554701997151807,2-isopropylimidazole,36947-68-9,123457,No,10.1016/j.jct.2016.12.028
CC(C)c1ncc[nH]1,303.15,n-propanol,CCCO,0.1531,2.3934796950271524,0.3790297475167065,2-isopropylimidazole,36947-68-9,123457,No,10.1016/j.jct.2016.12.028
CC(C)c1ncc[nH]1,305.65,n-propanol,CCCO,0.1594,2.503729160602969,0.3985873475346624,2-isopropylimidazole,36947-68-9,123457,No,10.1016/j.jct.2016.12.028
CC(C)c1ncc[nH]1,308.15,n-propanol,CCCO,0.1663,2.6272407512898805,0.4194998718595153,2-isopropylimidazole,36947-68-9,123457,No,10.1016/j.jct.2016.12.028
CC(C)c1ncc[nH]1,310.65,n-propanol,CCCO,0.1733,2.7535455430631046,0.4398922640159297,2-isopropylimidazole,36947-68-9,123457,No,10.1016/j.jct.2016.12.028
CC(C)c1ncc[nH]1,313.15,n-propanol,CCCO,0.1803,2.882153517163802,0.4597171096776447,2-isopropylimidazole,36947-68-9,123457,No,10.1016/j.jct.2016.12.028
Nc1ccc(N)c([N+](=O)[O-])c1,283.15,n-propanol,CCCO,0.004816,0.0653793502026897,-1.1845594001335729,2-nitro-p-phenylenediamine,5307-14-2,4338370,No,10.1016/j.jct.2017.01.006
Nc1ccc(N)c([N+](=O)[O-])c1,285.65,n-propanol,CCCO,0.005092,0.0689710020123177,-1.1613334645249151,2-nitro-p-phenylenediamine,5307-14-2,4338370,No,10.1016/j.jct.2017.01.006
Nc1ccc(N)c([N+](=O)[O-])c1,288.15,n-propanol,CCCO,0.005374,0.0725991593975117,-1.1390684078279454,2-nitro-p-phenylenediamine,5307-14-2,4338370,No,10.1016/j.jct.2017.01.006
Nc1ccc(N)c([N+](=O)[O-])c1,290.65,n-propanol,CCCO,0.005672,0.0764832599505899,-1.1164336093776197,2-nitro-p-phenylenediamine,5307-14-2,4338370,No,10.1016/j.jct.2017.01.006
Nc1ccc(N)c([N+](=O)[O-])c1,293.15,n-propanol,CCCO,0.005968,0.080274463514763,-1.0954225882012805,2-nitro-p-phenylenediamine,5307-14-2,4338370,No,10.1016/j.jct.2017.01.006
Nc1ccc(N)c([N+](=O)[O-])c1,295.65,n-propanol,CCCO,0.006256,0.0839787910977799,-1.0758303814644783,2-nitro-p-phenylenediamine,5307-14-2,4338370,No,10.1016/j.jct.2017.01.006
Nc1ccc(N)c([N+](=O)[O-])c1,298.15,n-propanol,CCCO,0.006592,0.0882898154803307,-1.0540893908255096,2-nitro-p-phenylenediamine,5307-14-2,4338370,No,10.1016/j.jct.2017.01.006
Nc1ccc(N)c([N+](=O)[O-])c1,300.65,n-propanol,CCCO,0.006939,0.0927351952705288,-1.0327554092117464,2-nitro-p-phenylenediamine,5307-14-2,4338370,No,10.1016/j.jct.2017.01.006
Nc1ccc(N)c([N+](=O)[O-])c1,303.15,n-propanol,CCCO,0.007318,0.097604299256814,-1.010531052185888,2-nitro-p-phenylenediamine,5307-14-2,4338370,No,10.1016/j.jct.2017.01.006
Nc1ccc(N)c([N+](=O)[O-])c1,305.65,n-propanol,CCCO,0.007677,0.1021473017783921,-0.9907731007714452,2-nitro-p-phenylenediamine,5307-14-2,4338370,No,10.1016/j.jct.2017.01.006
Nc1ccc(N)c([N+](=O)[O-])c1,308.15,n-propanol,CCCO,0.008065,0.1070874510609106,-0.9702614185641336,2-nitro-p-phenylenediamine,5307-14-2,4338370,No,10.1016/j.jct.2017.01.006
Nc1ccc(N)c([N+](=O)[O-])c1,310.65,n-propanol,CCCO,0.008458,0.1120464767379202,-0.9506017951515576,2-nitro-p-phenylenediamine,5307-14-2,4338370,No,10.1016/j.jct.2017.01.006
Nc1ccc(N)c([N+](=O)[O-])c1,313.15,n-propanol,CCCO,0.008867,0.1172252291043382,-0.9309789098055544,2-nitro-p-phenylenediamine,5307-14-2,4338370,No,10.1016/j.jct.2017.01.006
Nc1ccc(N)c([N+](=O)[O-])c1,315.65,n-propanol,CCCO,0.009355,0.1233982264213958,-0.9086910822876744,2-nitro-p-phenylenediamine,5307-14-2,4338370,No,10.1016/j.jct.2017.01.006
Nc1ccc(N)c([N+](=O)[O-])c1,318.15,n-propanol,CCCO,0.009834,0.1294508047571124,-0.8878952453412232,2-nitro-p-phenylenediamine,5307-14-2,4338370,No,10.1016/j.jct.2017.01.006
Cc1ccc(N)c([N+](=O)[O-])c1,278.15,n-propanol,CCCO,0.01109,0.1522708952039642,-0.8173830990292704,4-methyl-2-nitroaniline,89-62-3,6978,No,10.1016/j.jct.2017.02.008
Cc1ccc(N)c([N+](=O)[O-])c1,280.65,n-propanol,CCCO,0.01203,0.1649198984506928,-0.7827269412871073,4-methyl-2-nitroaniline,89-62-3,6978,No,10.1016/j.jct.2017.02.008
Cc1ccc(N)c([N+](=O)[O-])c1,283.15,n-propanol,CCCO,0.01318,0.1804408956523004,-0.743665025866688,4-methyl-2-nitroaniline,89-62-3,6978,No,10.1016/j.jct.2017.02.008
Cc1ccc(N)c([N+](=O)[O-])c1,285.65,n-propanol,CCCO,0.01433,0.1959186210533865,-0.7079242845953297,4-methyl-2-nitroaniline,89-62-3,6978,No,10.1016/j.jct.2017.02.008
Cc1ccc(N)c([N+](=O)[O-])c1,288.15,n-propanol,CCCO,0.01569,0.2141828948356259,-0.6692152159277296,4-methyl-2-nitroaniline,89-62-3,6978,No,10.1016/j.jct.2017.02.008
Cc1ccc(N)c([N+](=O)[O-])c1,290.65,n-propanol,CCCO,0.01705,0.2325695186224781,-0.6334472060371624,4-methyl-2-nitroaniline,89-62-3,6978,No,10.1016/j.jct.2017.02.008
Cc1ccc(N)c([N+](=O)[O-])c1,293.15,n-propanol,CCCO,0.01851,0.2521561137387874,-0.5983304975392298,4-methyl-2-nitroaniline,89-62-3,6978,No,10.1016/j.jct.2017.02.008
Cc1ccc(N)c([N+](=O)[O-])c1,295.65,n-propanol,CCCO,0.02019,0.2748791817426469,-0.5608581506500091,4-methyl-2-nitroaniline,89-62-3,6978,No,10.1016/j.jct.2017.02.008
Cc1ccc(N)c([N+](=O)[O-])c1,298.15,n-propanol,CCCO,0.02184,0.2970734216546021,-0.5271362015961396,4-methyl-2-nitroaniline,89-62-3,6978,No,10.1016/j.jct.2017.02.008
Cc1ccc(N)c([N+](=O)[O-])c1,300.65,n-propanol,CCCO,0.02374,0.3227296365209982,-0.4911611511547001,4-methyl-2-nitroaniline,89-62-3,6978,No,10.1016/j.jct.2017.02.008
Cc1ccc(N)c([N+](=O)[O-])c1,303.15,n-propanol,CCCO,0.02573,0.3496609603717422,-0.4563528539406496,4-methyl-2-nitroaniline,89-62-3,6978,No,10.1016/j.jct.2017.02.008
Cc1ccc(N)c([N+](=O)[O-])c1,305.65,n-propanol,CCCO,0.02782,0.3778321063598304,-0.4227011405844848,4-methyl-2-nitroaniline,89-62-3,6978,No,10.1016/j.jct.2017.02.008
Cc1ccc(N)c([N+](=O)[O-])c1,308.15,n-propanol,CCCO,0.0301,0.4087492420965854,-0.3885430396003448,4-methyl-2-nitroaniline,89-62-3,6978,No,10.1016/j.jct.2017.02.008
Cc1ccc(N)c([N+](=O)[O-])c1,310.65,n-propanol,CCCO,0.03263,0.443063626357069,-0.3535339022383542,4-methyl-2-nitroaniline,89-62-3,6978,No,10.1016/j.jct.2017.02.008
Cc1ccc(N)c([N+](=O)[O-])c1,313.15,n-propanol,CCCO,0.03521,0.478199975724603,-0.320390450266817,4-methyl-2-nitroaniline,89-62-3,6978,No,10.1016/j.jct.2017.02.008
Cc1cc(C)[nH]n1,283.15,n-propanol,CCCO,0.1231,1.8965552087217108,0.2779654895350949,"3,5-dimethylpyrazole",67-51-6,6210,No,10.1016/j.jct.2017.02.011
Cc1cc(C)[nH]n1,285.65,n-propanol,CCCO,0.13,2.0136554561830664,0.3039851631991503,"3,5-dimethylpyrazole",67-51-6,6210,No,10.1016/j.jct.2017.02.011
Cc1cc(C)[nH]n1,288.15,n-propanol,CCCO,0.1365,2.124046632510162,0.3271640472585484,"3,5-dimethylpyrazole",67-51-6,6210,No,10.1016/j.jct.2017.02.011
Cc1cc(C)[nH]n1,290.65,n-propanol,CCCO,0.1447,2.268349116949647,0.355709896736056,"3,5-dimethylpyrazole",67-51-6,6210,No,10.1016/j.jct.2017.02.011
Cc1cc(C)[nH]n1,293.15,n-propanol,CCCO,0.1521,2.3984658630399407,0.3799335416057989,"3,5-dimethylpyrazole",67-51-6,6210,No,10.1016/j.jct.2017.02.011
Cc1cc(C)[nH]n1,295.65,n-propanol,CCCO,0.1596,2.533344438077244,0.4036942412657736,"3,5-dimethylpyrazole",67-51-6,6210,No,10.1016/j.jct.2017.02.011
Cc1cc(C)[nH]n1,298.15,n-propanol,CCCO,0.1672,2.6712628243950465,0.4267166201700231,"3,5-dimethylpyrazole",67-51-6,6210,No,10.1016/j.jct.2017.02.011
Cc1cc(C)[nH]n1,300.65,n-propanol,CCCO,0.1753,2.8210419947317997,0.4504095512190106,"3,5-dimethylpyrazole",67-51-6,6210,No,10.1016/j.jct.2017.02.011
Cc1cc(C)[nH]n1,303.15,n-propanol,CCCO,0.1842,2.989459089857634,0.4755926145647816,"3,5-dimethylpyrazole",67-51-6,6210,No,10.1016/j.jct.2017.02.011
Cc1cc(C)[nH]n1,305.65,n-propanol,CCCO,0.194,3.178008864555311,0.5021551042691225,"3,5-dimethylpyrazole",67-51-6,6210,No,10.1016/j.jct.2017.02.011
Cc1cc(C)[nH]n1,308.15,n-propanol,CCCO,0.2034,3.363009318156479,0.526728070650447,"3,5-dimethylpyrazole",67-51-6,6210,No,10.1016/j.jct.2017.02.011
Cc1cc(C)[nH]n1,310.65,n-propanol,CCCO,0.2132,3.559299126704277,0.55136448803702,"3,5-dimethylpyrazole",67-51-6,6210,No,10.1016/j.jct.2017.02.011
Cc1cc(C)[nH]n1,313.15,n-propanol,CCCO,0.2259,3.8238027526968343,0.582495481505545,"3,5-dimethylpyrazole",67-51-6,6210,No,10.1016/j.jct.2017.02.011
Cc1c(C(=O)O)cccc1[N+](=O)[O-],283.15,n-propanol,CCCO,0.01113,0.1520594689399712,-0.8179865305981986,2-methyl-3-nitrobenzoic acid,1975-50-4,16096,No,10.1016/j.jct.2017.02.017
Cc1c(C(=O)O)cccc1[N+](=O)[O-],285.65,n-propanol,CCCO,0.01268,0.1730702346556576,-0.7617776174876879,2-methyl-3-nitrobenzoic acid,1975-50-4,16096,No,10.1016/j.jct.2017.02.017
Cc1c(C(=O)O)cccc1[N+](=O)[O-],288.15,n-propanol,CCCO,0.01437,0.1959009725749435,-0.7079634078904974,2-methyl-3-nitrobenzoic acid,1975-50-4,16096,No,10.1016/j.jct.2017.02.017
Cc1c(C(=O)O)cccc1[N+](=O)[O-],290.65,n-propanol,CCCO,0.01619,0.2206456926414088,-0.6563045462604179,2-methyl-3-nitrobenzoic acid,1975-50-4,16096,No,10.1016/j.jct.2017.02.017
Cc1c(C(=O)O)cccc1[N+](=O)[O-],293.15,n-propanol,CCCO,0.01821,0.247993503634084,-0.6055596956771018,2-methyl-3-nitrobenzoic acid,1975-50-4,16096,No,10.1016/j.jct.2017.02.017
Cc1c(C(=O)O)cccc1[N+](=O)[O-],295.65,n-propanol,CCCO,0.0204999999999999,0.2791880457146079,-0.5541031812900229,2-methyl-3-nitrobenzoic acid,1975-50-4,16096,No,10.1016/j.jct.2017.02.017
Cc1c(C(=O)O)cccc1[N+](=O)[O-],298.15,n-propanol,CCCO,0.02308,0.3143387105128285,-0.5026021327371311,2-methyl-3-nitrobenzoic acid,1975-50-4,16096,No,10.1016/j.jct.2017.02.017
Cc1c(C(=O)O)cccc1[N+](=O)[O-],300.65,n-propanol,CCCO,0.0258,0.3514756238203326,-0.4541047895841744,2-methyl-3-nitrobenzoic acid,1975-50-4,16096,No,10.1016/j.jct.2017.02.017
Cc1c(C(=O)O)cccc1[N+](=O)[O-],303.15,n-propanol,CCCO,0.02911,0.3969710784714791,-0.401241132828278,2-methyl-3-nitrobenzoic acid,1975-50-4,16096,No,10.1016/j.jct.2017.02.017
Cc1c(C(=O)O)cccc1[N+](=O)[O-],305.65,n-propanol,CCCO,0.03259,0.44479736344616,-0.3518377957159665,2-methyl-3-nitrobenzoic acid,1975-50-4,16096,No,10.1016/j.jct.2017.02.017
Cc1c(C(=O)O)cccc1[N+](=O)[O-],308.15,n-propanol,CCCO,0.03645,0.4982424208651349,-0.302559298952582,2-methyl-3-nitrobenzoic acid,1975-50-4,16096,No,10.1016/j.jct.2017.02.017
Cc1c(C(=O)O)cccc1[N+](=O)[O-],310.65,n-propanol,CCCO,0.04038,0.5527244328896503,-0.2574913372372581,2-methyl-3-nitrobenzoic acid,1975-50-4,16096,No,10.1016/j.jct.2017.02.017
Cc1c(C(=O)O)cccc1[N+](=O)[O-],313.15,n-propanol,CCCO,0.04553,0.6250455761469325,-0.2040883142599788,2-methyl-3-nitrobenzoic acid,1975-50-4,16096,No,10.1016/j.jct.2017.02.017
Cc1c(C(=O)O)cccc1[N+](=O)[O-],315.65,n-propanol,CCCO,0.05058,0.6961512810807474,-0.1572963733213994,2-methyl-3-nitrobenzoic acid,1975-50-4,16096,No,10.1016/j.jct.2017.02.017
Cc1c(C(=O)O)cccc1[N+](=O)[O-],318.15,n-propanol,CCCO,0.05565,0.768094657379664,-0.1145852556918244,2-methyl-3-nitrobenzoic acid,1975-50-4,16096,No,10.1016/j.jct.2017.02.017
NC(=O)c1cnccn1,278.15,n-propanol,CCCO,0.000775,0.0105312648417508,-1.9775194653953028,Pyrazinamide,98-96-4,1046,Yes,10.1016/j.jct.2017.04.014
NC(=O)c1cnccn1,283.15,n-propanol,CCCO,0.001228,0.0166107604377368,-1.779610485167308,Pyrazinamide,98-96-4,1046,Yes,10.1016/j.jct.2017.04.014
NC(=O)c1cnccn1,288.15,n-propanol,CCCO,0.001451,0.0195250326661152,-1.709408230859024,Pyrazinamide,98-96-4,1046,Yes,10.1016/j.jct.2017.04.014
NC(=O)c1cnccn1,293.15,n-propanol,CCCO,0.001795,0.024043277824803,-1.619006325180763,Pyrazinamide,98-96-4,1046,Yes,10.1016/j.jct.2017.04.014
NC(=O)c1cnccn1,298.15,n-propanol,CCCO,0.002453,0.0327178867574549,-1.4852147550989692,Pyrazinamide,98-96-4,1046,Yes,10.1016/j.jct.2017.04.014
NC(=O)c1cnccn1,303.15,n-propanol,CCCO,0.002971,0.039453137940998,-1.4039184490765335,Pyrazinamide,98-96-4,1046,Yes,10.1016/j.jct.2017.04.014
NC(=O)c1cnccn1,308.15,n-propanol,CCCO,0.003935,0.0520324745912973,-1.2837255191781634,Pyrazinamide,98-96-4,1046,Yes,10.1016/j.jct.2017.04.014
NC(=O)c1cnccn1,313.15,n-propanol,CCCO,0.005033,0.0662818423859981,-1.1786054283312764,Pyrazinamide,98-96-4,1046,Yes,10.1016/j.jct.2017.04.014
NC(=O)c1cnccn1,318.15,n-propanol,CCCO,0.006158,0.0807615970873881,-1.0927951013259518,Pyrazinamide,98-96-4,1046,Yes,10.1016/j.jct.2017.04.014
NC(=O)c1cnccn1,323.15,n-propanol,CCCO,0.007065,0.0922441821838702,-1.0350610151430768,Pyrazinamide,98-96-4,1046,Yes,10.1016/j.jct.2017.04.014
c1ccc(-c2nnn[nH]2)cc1,283.15,n-propanol,CCCO,0.01362,0.1865478965313606,-0.72920964359433,5-phenyltetrazole,18039-42-4,87425,No,10.1016/j.jct.2017.04.019
c1ccc(-c2nnn[nH]2)cc1,285.65,n-propanol,CCCO,0.01417,0.1936996712514735,-0.712871116368097,5-phenyltetrazole,18039-42-4,87425,No,10.1016/j.jct.2017.04.019
c1ccc(-c2nnn[nH]2)cc1,288.15,n-propanol,CCCO,0.01477,0.2014357758312858,-0.6958633944264351,5-phenyltetrazole,18039-42-4,87425,No,10.1016/j.jct.2017.04.019
c1ccc(-c2nnn[nH]2)cc1,290.65,n-propanol,CCCO,0.0154,0.2097107662269602,-0.6783792729541327,5-phenyltetrazole,18039-42-4,87425,No,10.1016/j.jct.2017.04.019
c1ccc(-c2nnn[nH]2)cc1,293.15,n-propanol,CCCO,0.01601,0.2175452523928326,-0.6624503901101444,5-phenyltetrazole,18039-42-4,87425,No,10.1016/j.jct.2017.04.019
c1ccc(-c2nnn[nH]2)cc1,295.65,n-propanol,CCCO,0.01668,0.2262812513787541,-0.6453514281931408,5-phenyltetrazole,18039-42-4,87425,No,10.1016/j.jct.2017.04.019
c1ccc(-c2nnn[nH]2)cc1,298.15,n-propanol,CCCO,0.01739,0.2354721048672553,-0.6280605340543076,5-phenyltetrazole,18039-42-4,87425,No,10.1016/j.jct.2017.04.019
c1ccc(-c2nnn[nH]2)cc1,300.65,n-propanol,CCCO,0.01809,0.2445065588752132,-0.6117094864581236,5-phenyltetrazole,18039-42-4,87425,No,10.1016/j.jct.2017.04.019
c1ccc(-c2nnn[nH]2)cc1,303.15,n-propanol,CCCO,0.01885,0.254368094143472,-0.5945373639608077,5-phenyltetrazole,18039-42-4,87425,No,10.1016/j.jct.2017.04.019
c1ccc(-c2nnn[nH]2)cc1,305.65,n-propanol,CCCO,0.01957,0.2635497752056931,-0.5791373498795632,5-phenyltetrazole,18039-42-4,87425,No,10.1016/j.jct.2017.04.019
c1ccc(-c2nnn[nH]2)cc1,308.15,n-propanol,CCCO,0.02043,0.2746947218331862,-0.5611496853218637,5-phenyltetrazole,18039-42-4,87425,No,10.1016/j.jct.2017.04.019
c1ccc(-c2nnn[nH]2)cc1,310.65,n-propanol,CCCO,0.02126,0.2853235121768587,-0.5446624386901836,5-phenyltetrazole,18039-42-4,87425,No,10.1016/j.jct.2017.04.019
c1ccc(-c2nnn[nH]2)cc1,313.15,n-propanol,CCCO,0.02209,0.2959873474595889,-0.5287268532854076,5-phenyltetrazole,18039-42-4,87425,No,10.1016/j.jct.2017.04.019
c1ccc(-c2nnn[nH]2)cc1,315.65,n-propanol,CCCO,0.02296,0.3070737675089118,-0.5127572825889504,5-phenyltetrazole,18039-42-4,87425,No,10.1016/j.jct.2017.04.019
c1ccc(-c2nnn[nH]2)cc1,318.15,n-propanol,CCCO,0.0239,0.3191436064759247,-0.4960138515319627,5-phenyltetrazole,18039-42-4,87425,No,10.1016/j.jct.2017.04.019
S=c1[nH]c2ccccc2s1,273.15,n-propanol,CCCO,0.01505,0.2085153931571983,-0.6808618787407463,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,275.65,n-propanol,CCCO,0.01602,0.221618782708409,-0.6543934349141155,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,278.15,n-propanol,CCCO,0.01702,0.2351023647745321,-0.6287430025068549,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,280.65,n-propanol,CCCO,0.01813,0.2500892372285057,-0.6019049980449777,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,283.15,n-propanol,CCCO,0.01939,0.267140046976506,-0.5732610019927904,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,285.65,n-propanol,CCCO,0.02054,0.2826017183008231,-0.5488252018423893,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,288.15,n-propanol,CCCO,0.02188,0.3005722734735263,-0.5220510837385338,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,290.65,n-propanol,CCCO,0.02321,0.3185911982112746,-0.4967662267178042,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,293.15,n-propanol,CCCO,0.02454,0.3363675220911585,-0.4731859440796054,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,295.65,n-propanol,CCCO,0.02604,0.3566541295252783,-0.447752743128904,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,298.15,n-propanol,CCCO,0.02766,0.3784905906040527,-0.4219449127280635,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,300.65,n-propanol,CCCO,0.02905,0.3970753252801464,-0.4011270996589155,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,303.15,n-propanol,CCCO,0.03089,0.4220185325512683,-0.374668476981393,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,305.65,n-propanol,CCCO,0.03239,0.441976334831027,-0.3546009838804251,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,308.15,n-propanol,CCCO,0.0342,0.4663976238143221,-0.3312436708711622,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,310.65,n-propanol,CCCO,0.03596,0.4899663651724535,-0.3098337320559172,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,313.15,n-propanol,CCCO,0.03796,0.5170224390936388,-0.2864906078478952,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,315.65,n-propanol,CCCO,0.04002,0.54475105115033,-0.263801923067301,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
S=c1[nH]c2ccccc2s1,318.15,n-propanol,CCCO,0.04211,0.5729967547648741,-0.2418478377039865,2-mercaptobenzothiazole,149-30-4,697993,No,10.1016/j.jct.2017.05.013
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,278.15,n-propanol,CCCO,5.986e-05,0.0008128395627108,-3.089995166466598,Ribavirin(II),36791-04-5,37542,Yes,10.1016/j.jct.2017.07.027
